Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
2010,Cerebrovascular diseases (I60-I69),Stroke,Colorado,1607.0,36.1
2010,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,1349.0,29.4
2010,Cerebrovascular diseases (I60-I69),Stroke,Delaware,407.0,40.7
2010,Cerebrovascular diseases (I60-I69),Stroke,Washington,196.0,32.7
2010,Cerebrovascular diseases (I60-I69),Stroke,Florida,8432.0,32.8
2010,Cerebrovascular diseases (I60-I69),Stroke,Georgia,3762.0,46.3
2010,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,605.0,35.8
2010,Cerebrovascular diseases (I60-I69),Stroke,Idaho,642.0,42.0
2010,Cerebrovascular diseases (I60-I69),Stroke,Illinois,5349.0,39.3
2010,Cerebrovascular diseases (I60-I69),Stroke,Indiana,3082.0,44.5
2010,Cerebrovascular diseases (I60-I69),Stroke,Iowa,1537.0,38.0
2010,Cerebrovascular diseases (I60-I69),Stroke,Kansas,1370.0,41.2
2010,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,1992.0,44.1
2010,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,1977.0,44.9
2010,Cerebrovascular diseases (I60-I69),Stroke,Maine,602.0,34.5
2010,Cerebrovascular diseases (I60-I69),Stroke,Maryland,2279.0,38.8
2010,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,2516.0,31.3
2010,Cerebrovascular diseases (I60-I69),Stroke,Michigan,4474.0,39.5
2010,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,2167.0,36.1
2010,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,1520.0,51.2
2010,Cerebrovascular diseases (I60-I69),Stroke,Missouri,3001.0,44.0
2010,Cerebrovascular diseases (I60-I69),Stroke,Montana,494.0,41.8
2010,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,876.0,40.5
2010,Cerebrovascular diseases (I60-I69),Stroke,Nevada,796.0,33.3
2010,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,500.0,33.5
2010,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,3402.0,33.4
2010,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,806.0,38.4
2010,Cerebrovascular diseases (I60-I69),Stroke,New York,6213.0,27.9
2010,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,4298.0,44.7
2010,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,382.0,42.9
2010,Cerebrovascular diseases (I60-I69),Stroke,Ohio,5755.0,42.6
2010,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,1980.0,50.0
2010,Cerebrovascular diseases (I60-I69),Stroke,Oregon,1793.0,40.1
2010,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,6701.0,39.3
2010,Cerebrovascular diseases (I60-I69),Stroke,Rhode Island,431.0,31.4
2010,Cerebrovascular diseases (I60-I69),Stroke,South Carolina,2293.0,47.9
2010,Cerebrovascular diseases (I60-I69),Stroke,South Dakota,416.0,39.9
2010,Cerebrovascular diseases (I60-I69),Stroke,Tennessee,3205.0,48.7
2010,Cerebrovascular diseases (I60-I69),Stroke,Texas,9180.0,44.4
2010,Cerebrovascular diseases (I60-I69),Stroke,Utah,739.0,37.1
2010,Cerebrovascular diseases (I60-I69),Stroke,Vermont,265.0,35.3
2010,Cerebrovascular diseases (I60-I69),Stroke,Virginia,3293.0,42.1
2010,Cerebrovascular diseases (I60-I69),Stroke,Washington,2548.0,37.0
2010,Cerebrovascular diseases (I60-I69),Stroke,West Virginia,1104.0,47.8
2010,Cerebrovascular diseases (I60-I69),Stroke,Wisconsin,2609.0,38.8
2010,Cerebrovascular diseases (I60-I69),Stroke,Wyoming,204.0,37.2
2011,Cerebrovascular diseases (I60-I69),Stroke,Alabama,2568.0,49.4
2011,Cerebrovascular diseases (I60-I69),Stroke,Alaska,168.0,39.4
2011,Cerebrovascular diseases (I60-I69),Stroke,Arizona,2148.0,30.6
2011,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,1692.0,50.6
2011,Cerebrovascular diseases (I60-I69),Stroke,California,13503.0,36.4
2011,Cerebrovascular diseases (I60-I69),Stroke,Colorado,1606.0,34.6
2011,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,1315.0,28.3
2011,Cerebrovascular diseases (I60-I69),Stroke,Delaware,418.0,40.5
2011,Cerebrovascular diseases (I60-I69),Stroke,Washington,209.0,34.2
2011,Cerebrovascular diseases (I60-I69),Stroke,Florida,8411.0,31.5
2011,Cerebrovascular diseases (I60-I69),Stroke,Georgia,3564.0,42.7
2011,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,621.0,35.6
2011,Cerebrovascular diseases (I60-I69),Stroke,Idaho,623.0,38.8
2011,Cerebrovascular diseases (I60-I69),Stroke,Illinois,5372.0,38.6
2011,Cerebrovascular diseases (I60-I69),Stroke,Indiana,3127.0,44.2
2011,Cerebrovascular diseases (I60-I69),Stroke,Iowa,1432.0,34.9
2011,Cerebrovascular diseases (I60-I69),Stroke,Kansas,1338.0,39.7
2011,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,2064.0,44.8
2011,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,2071.0,45.7
2011,Cerebrovascular diseases (I60-I69),Stroke,Maine,630.0,35.8
2011,Cerebrovascular diseases (I60-I69),Stroke,Maryland,2306.0,37.8
2011,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,2466.0,30.2
2011,Cerebrovascular diseases (I60-I69),Stroke,Michigan,4442.0,38.6
2011,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,2154.0,35.0
2011,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,1526.0,50.6
2011,Cerebrovascular diseases (I60-I69),Stroke,Missouri,3033.0,43.4
2011,Cerebrovascular diseases (I60-I69),Stroke,Montana,460.0,37.9
2011,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,810.0,36.9
2011,Cerebrovascular diseases (I60-I69),Stroke,Nevada,889.0,36.0
2011,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,490.0,32.3
2011,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,3418.0,32.9
2011,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,727.0,33.5
2011,Cerebrovascular diseases (I60-I69),Stroke,New York,6254.0,27.6
2011,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,4299.0,43.2
2011,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,337.0,37.2
2011,Cerebrovascular diseases (I60-I69),Stroke,Ohio,5691.0,41.3
2011,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,1864.0,45.8
2011,Cerebrovascular diseases (I60-I69),Stroke,Oregon,1913.0,41.6
2011,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,6825.0,39.6
2011,Cerebrovascular diseases (I60-I69),Stroke,Rhode Island,404.0,29.4
2011,Cerebrovascular diseases (I60-I69),Stroke,South Carolina,2287.0,46.3
2011,Cerebrovascular diseases (I60-I69),Stroke,South Dakota,444.0,42.3
2011,Cerebrovascular diseases (I60-I69),Stroke,Tennessee,3218.0,47.5
2011,Cerebrovascular diseases (I60-I69),Stroke,Texas,9065.0,41.9
2011,Cerebrovascular diseases (I60-I69),Stroke,Utah,782.0,37.8
2011,Cerebrovascular diseases (I60-I69),Stroke,Vermont,227.0,29.4
2011,Cerebrovascular diseases (I60-I69),Stroke,Virginia,3347.0,41.7
2011,Cerebrovascular diseases (I60-I69),Stroke,Washington,2557.0,35.8
2011,Cerebrovascular diseases (I60-I69),Stroke,West Virginia,1049.0,44.8
2011,Cerebrovascular diseases (I60-I69),Stroke,Wisconsin,2554.0,37.2
2011,Cerebrovascular diseases (I60-I69),Stroke,Wyoming,214.0,37.2
2012,Cerebrovascular diseases (I60-I69),Stroke,Alabama,2628.0,49.5
2012,Cerebrovascular diseases (I60-I69),Stroke,Alaska,188.0,42.5
2012,Cerebrovascular diseases (I60-I69),Stroke,Arizona,2164.0,29.9
2012,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,1664.0,49.1
2012,Cerebrovascular diseases (I60-I69),Stroke,California,13542.0,35.4
2012,Cerebrovascular diseases (I60-I69),Stroke,Colorado,1576.0,32.6
2012,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,1273.0,27.0
2012,Cerebrovascular diseases (I60-I69),Stroke,Delaware,404.0,38.2
2012,Cerebrovascular diseases (I60-I69),Stroke,Washington,207.0,33.8
2012,Cerebrovascular diseases (I60-I69),Stroke,Florida,8456.0,30.7
2012,Cerebrovascular diseases (I60-I69),Stroke,Georgia,3636.0,41.8
2012,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,634.0,35.2
2012,Cerebrovascular diseases (I60-I69),Stroke,Idaho,610.0,37.2
2012,Cerebrovascular diseases (I60-I69),Stroke,Illinois,5337.0,37.7
2012,Cerebrovascular diseases (I60-I69),Stroke,Indiana,3073.0,42.7
2012,Cerebrovascular diseases (I60-I69),Stroke,Iowa,1422.0,34.1
2012,Cerebrovascular diseases (I60-I69),Stroke,Kansas,1343.0,39.4
2012,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,2073.0,44.3
2012,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,2039.0,43.9
2012,Cerebrovascular diseases (I60-I69),Stroke,Maine,619.0,34.3
2012,Cerebrovascular diseases (I60-I69),Stroke,Maryland,2280.0,36.5
2012,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,2371.0,28.3
2012,Cerebrovascular diseases (I60-I69),Stroke,Michigan,4414.0,37.3
2012,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,2081.0,33.0
2012,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,1502.0,48.3
2012,Cerebrovascular diseases (I60-I69),Stroke,Missouri,2989.0,42.2
2012,Cerebrovascular diseases (I60-I69),Stroke,Montana,415.0,33.1
2012,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,776.0,34.8
2012,Cerebrovascular diseases (I60-I69),Stroke,Nevada,897.0,34.3
2012,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,457.0,29.3
2012,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,3440.0,32.7
2012,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,677.0,30.3
2012,Cerebrovascular diseases (I60-I69),Stroke,New York,6139.0,26.6
2012,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,4410.0,42.8
2012,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,343.0,37.3
2012,Cerebrovascular diseases (I60-I69),Stroke,Ohio,5788.0,41.2
2012,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,1893.0,45.7
2012,Cerebrovascular diseases (I60-I69),Stroke,Oregon,1763.0,37.5
2012,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,6546.0,37.4
2012,Cerebrovascular diseases (I60-I69),Stroke,Rhode Island,433.0,30.6
2012,Cerebrovascular diseases (I60-I69),Stroke,South Carolina,2349.0,45.9
2012,Cerebrovascular diseases (I60-I69),Stroke,South Dakota,408.0,37.4
2012,Cerebrovascular diseases (I60-I69),Stroke,Tennessee,3120.0,44.9
2012,Cerebrovascular diseases (I60-I69),Stroke,Texas,9305.0,41.8
2012,Cerebrovascular diseases (I60-I69),Stroke,Utah,809.0,37.8
2012,Cerebrovascular diseases (I60-I69),Stroke,Vermont,281.0,35.9
2012,Cerebrovascular diseases (I60-I69),Stroke,Virginia,3394.0,40.7
2012,Cerebrovascular diseases (I60-I69),Stroke,Washington,2513.0,34.3
2012,Cerebrovascular diseases (I60-I69),Stroke,West Virginia,1140.0,47.9
2012,Cerebrovascular diseases (I60-I69),Stroke,Wisconsin,2520.0,36.0
2012,Cerebrovascular diseases (I60-I69),Stroke,Wyoming,205.0,34.9
2013,Cerebrovascular diseases (I60-I69),Stroke,Alabama,2604.0,48.1
2013,Cerebrovascular diseases (I60-I69),Stroke,Alaska,189.0,40.7
2013,Cerebrovascular diseases (I60-I69),Stroke,Arizona,2162.0,28.6
2013,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,1637.0,47.6
2013,Cerebrovascular diseases (I60-I69),Stroke,California,13698.0,34.9
2013,Cerebrovascular diseases (I60-I69),Stroke,Colorado,1588.0,32.0
2013,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,1348.0,28.3
2013,Cerebrovascular diseases (I60-I69),Stroke,Delaware,409.0,37.0
2013,Cerebrovascular diseases (I60-I69),Stroke,Washington,187.0,30.1
2013,Cerebrovascular diseases (I60-I69),Stroke,Florida,8698.0,30.6
2013,Cerebrovascular diseases (I60-I69),Stroke,Georgia,3694.0,41.4
2013,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,634.0,34.9
2013,Cerebrovascular diseases (I60-I69),Stroke,Idaho,598.0,35.4
2013,Cerebrovascular diseases (I60-I69),Stroke,Illinois,5294.0,36.7
2013,Cerebrovascular diseases (I60-I69),Stroke,Indiana,2996.0,40.7
2013,Cerebrovascular diseases (I60-I69),Stroke,Iowa,1409.0,33.9
2013,Cerebrovascular diseases (I60-I69),Stroke,Kansas,1320.0,38.1
2013,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,1990.0,41.7
2013,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,2098.0,44.0
2013,Cerebrovascular diseases (I60-I69),Stroke,Maine,620.0,33.4
2013,Cerebrovascular diseases (I60-I69),Stroke,Maryland,2315.0,36.1
2013,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,2354.0,27.7
2013,Cerebrovascular diseases (I60-I69),Stroke,Michigan,4373.0,36.3
2013,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,2073.0,32.0
2013,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,1500.0,47.2
2013,Cerebrovascular diseases (I60-I69),Stroke,Missouri,2935.0,40.6
2013,Cerebrovascular diseases (I60-I69),Stroke,Montana,480.0,37.6
2013,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,820.0,36.4
2013,Cerebrovascular diseases (I60-I69),Stroke,Nevada,905.0,33.3
2013,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,441.0,27.6
2013,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,3456.0,32.4
2013,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,689.0,30.0
2013,Cerebrovascular diseases (I60-I69),Stroke,New York,6176.0,26.3
2013,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,4503.0,42.4
2013,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,306.0,32.4
2013,Cerebrovascular diseases (I60-I69),Stroke,Ohio,5690.0,39.9
2013,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,1880.0,44.5
2013,Cerebrovascular diseases (I60-I69),Stroke,Oregon,1775.0,37.3
2013,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,6604.0,37.2
2013,Cerebrovascular diseases (I60-I69),Stroke,Rhode Island,397.0,27.7
2013,Cerebrovascular diseases (I60-I69),Stroke,South Carolina,2508.0,47.6
2013,Cerebrovascular diseases (I60-I69),Stroke,South Dakota,418.0,38.0
2013,Cerebrovascular diseases (I60-I69),Stroke,Tennessee,3157.0,44.4
2013,Cerebrovascular diseases (I60-I69),Stroke,Texas,9283.0,40.2
2013,Cerebrovascular diseases (I60-I69),Stroke,Utah,836.0,38.2
2013,Cerebrovascular diseases (I60-I69),Stroke,Vermont,260.0,31.7
2013,Cerebrovascular diseases (I60-I69),Stroke,Virginia,3287.0,38.6
2013,Cerebrovascular diseases (I60-I69),Stroke,Washington,2652.0,35.5
2013,Cerebrovascular diseases (I60-I69),Stroke,West Virginia,983.0,40.7
2013,Cerebrovascular diseases (I60-I69),Stroke,Wisconsin,2536.0,36.0
2013,Cerebrovascular diseases (I60-I69),Stroke,Wyoming,213.0,35.1
2014,Cerebrovascular diseases (I60-I69),Stroke,Alabama,2663.0,48.3
2014,Cerebrovascular diseases (I60-I69),Stroke,Alaska,157.0,32.3
2014,Cerebrovascular diseases (I60-I69),Stroke,Arizona,2235.0,28.3
2014,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,1583.0,45.4
2014,Cerebrovascular diseases (I60-I69),Stroke,California,13731.0,33.9
2014,Cerebrovascular diseases (I60-I69),Stroke,Colorado,1714.0,33.4
2014,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,1266.0,26.3
2014,Cerebrovascular diseases (I60-I69),Stroke,Delaware,439.0,38.8
2014,Cerebrovascular diseases (I60-I69),Stroke,Washington,214.0,33.6
2014,Cerebrovascular diseases (I60-I69),Stroke,Florida,9770.0,33.0
2014,Cerebrovascular diseases (I60-I69),Stroke,Georgia,3948.0,42.6
2014,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,655.0,34.1
2014,Cerebrovascular diseases (I60-I69),Stroke,Idaho,640.0,36.8
2014,Cerebrovascular diseases (I60-I69),Stroke,Illinois,5489.0,37.4
2014,Cerebrovascular diseases (I60-I69),Stroke,Indiana,3107.0,41.7
2014,Cerebrovascular diseases (I60-I69),Stroke,Iowa,1433.0,34.0
2014,Cerebrovascular diseases (I60-I69),Stroke,Kansas,1363.0,39.0
2014,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,2050.0,41.8
2014,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,2230.0,45.6
2014,Cerebrovascular diseases (I60-I69),Stroke,Maine,628.0,33.2
2014,Cerebrovascular diseases (I60-I69),Stroke,Maryland,2469.0,38.0
2014,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,2460.0,28.7
2014,Cerebrovascular diseases (I60-I69),Stroke,Michigan,4596.0,37.9
2014,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,2202.0,34.0
2014,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,1584.0,48.8
2014,Cerebrovascular diseases (I60-I69),Stroke,Missouri,3030.0,41.0
2014,Cerebrovascular diseases (I60-I69),Stroke,Montana,480.0,36.4
2014,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,798.0,34.7
2014,Cerebrovascular diseases (I60-I69),Stroke,Nevada,948.0,33.8
2014,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,474.0,28.9
2014,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,3419.0,31.4
2014,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,822.0,34.7
2014,Cerebrovascular diseases (I60-I69),Stroke,New York,6212.0,26.1
2014,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,4702.0,43.0
2014,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,325.0,35.5
2014,Cerebrovascular diseases (I60-I69),Stroke,Ohio,5791.0,40.0
2014,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,1847.0,43.0
2014,Cerebrovascular diseases (I60-I69),Stroke,Oregon,1821.0,37.4
2014,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,6576.0,36.7
2014,Cerebrovascular diseases (I60-I69),Stroke,Rhode Island,373.0,25.6
2014,Cerebrovascular diseases (I60-I69),Stroke,South Carolina,2393.0,44.2
2014,Cerebrovascular diseases (I60-I69),Stroke,South Dakota,439.0,38.8
2014,Cerebrovascular diseases (I60-I69),Stroke,Tennessee,3326.0,45.8
2014,Cerebrovascular diseases (I60-I69),Stroke,Texas,9898.0,41.6
2014,Cerebrovascular diseases (I60-I69),Stroke,Utah,856.0,37.9
2014,Cerebrovascular diseases (I60-I69),Stroke,Vermont,266.0,31.7
2014,Cerebrovascular diseases (I60-I69),Stroke,Virginia,3229.0,37.0
2014,Cerebrovascular diseases (I60-I69),Stroke,Washington,2649.0,34.3
2014,Cerebrovascular diseases (I60-I69),Stroke,West Virginia,1103.0,45.3
2014,Cerebrovascular diseases (I60-I69),Stroke,Wisconsin,2511.0,34.6
2014,Cerebrovascular diseases (I60-I69),Stroke,Wyoming,189.0,30.2
2015,Cerebrovascular diseases (I60-I69),Stroke,Alabama,2937.0,52.2
2015,Cerebrovascular diseases (I60-I69),Stroke,Alaska,182.0,36.8
2015,Cerebrovascular diseases (I60-I69),Stroke,Arizona,2522.0,30.7
2015,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,1653.0,46.8
2015,Cerebrovascular diseases (I60-I69),Stroke,California,15065.0,36.2
2015,Cerebrovascular diseases (I60-I69),Stroke,Colorado,1856.0,34.9
2015,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,1388.0,28.5
2015,Cerebrovascular diseases (I60-I69),Stroke,Delaware,466.0,39.4
2015,Cerebrovascular diseases (I60-I69),Stroke,Washington,242.0,38.3
2015,Cerebrovascular diseases (I60-I69),Stroke,Florida,11433.0,37.1
2015,Cerebrovascular diseases (I60-I69),Stroke,Georgia,4335.0,45.3
2015,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,735.0,38.2
2015,Cerebrovascular diseases (I60-I69),Stroke,Idaho,641.0,36.3
2015,Cerebrovascular diseases (I60-I69),Stroke,Illinois,5709.0,38.4
2015,Cerebrovascular diseases (I60-I69),Stroke,Indiana,2959.0,39.1
2015,Cerebrovascular diseases (I60-I69),Stroke,Iowa,1418.0,33.2
2015,Cerebrovascular diseases (I60-I69),Stroke,Kansas,1364.0,38.6
2015,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,2050.0,40.8
2015,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,2280.0,46.0
2015,Cerebrovascular diseases (I60-I69),Stroke,Maine,616.0,32.6
2015,Cerebrovascular diseases (I60-I69),Stroke,Maryland,2540.0,37.8
2015,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,2475.0,28.4
2015,Cerebrovascular diseases (I60-I69),Stroke,Michigan,4666.0,37.6
2015,Cerebrovascular diseases (I60-I69),Stroke,Minnesota,2238.0,33.5
2015,Cerebrovascular diseases (I60-I69),Stroke,Mississippi,1734.0,52.6
2015,Cerebrovascular diseases (I60-I69),Stroke,Missouri,3037.0,40.8
2015,Cerebrovascular diseases (I60-I69),Stroke,Montana,458.0,33.8
2015,Cerebrovascular diseases (I60-I69),Stroke,Nebraska,776.0,33.4
2015,Cerebrovascular diseases (I60-I69),Stroke,Nevada,1078.0,37.0
2015,Cerebrovascular diseases (I60-I69),Stroke,New Hampshire,457.0,26.9
2015,Cerebrovascular diseases (I60-I69),Stroke,New Jersey,3413.0,31.1
2015,Cerebrovascular diseases (I60-I69),Stroke,New Mexico,786.0,32.5
2015,Cerebrovascular diseases (I60-I69),Stroke,New York,6292.0,26.0
2015,Cerebrovascular diseases (I60-I69),Stroke,North Carolina,5033.0,44.7
2015,Cerebrovascular diseases (I60-I69),Stroke,North Dakota,308.0,33.4
2015,Cerebrovascular diseases (I60-I69),Stroke,Ohio,5945.0,40.7
2015,Cerebrovascular diseases (I60-I69),Stroke,Oklahoma,1881.0,43.0
2015,Cerebrovascular diseases (I60-I69),Stroke,Oregon,1873.0,37.5
2015,Cerebrovascular diseases (I60-I69),Stroke,Pennsylvania,6987.0,38.8
2015,Cerebrovascular diseases (I60-I69),Stroke,Rhode Island,394.0,27.1
2015,Cerebrovascular diseases (I60-I69),Stroke,South Carolina,2600.0,46.7
2015,Cerebrovascular diseases (I60-I69),Stroke,South Dakota,383.0,33.2
2015,Cerebrovascular diseases (I60-I69),Stroke,Tennessee,3447.0,46.0
2015,Cerebrovascular diseases (I60-I69),Stroke,Texas,10485.0,42.7
2015,Cerebrovascular diseases (I60-I69),Stroke,Utah,888.0,38.4
2015,Cerebrovascular diseases (I60-I69),Stroke,Vermont,307.0,36.4
2015,Cerebrovascular diseases (I60-I69),Stroke,Virginia,3393.0,38.0
2015,Cerebrovascular diseases (I60-I69),Stroke,Washington,2703.0,34.2
2015,Cerebrovascular diseases (I60-I69),Stroke,West Virginia,1079.0,43.8
2015,Cerebrovascular diseases (I60-I69),Stroke,Wisconsin,2618.0,35.6
2015,Cerebrovascular diseases (I60-I69),Stroke,Wyoming,198.0,31.4
1999,"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Alabama,412.0,9.2
1999,"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Alaska,46.0,9.9
1999,"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Arizona,653.0,13.4
1999,"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Arkansas,218.0,8.0
1999,"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,California,3572.0,11.9
1999,"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Colorado,391.0,9.9
1999,"Chronic liver disease and cirrhosis (K70,K73-K74)",Chronic liver disease and cirrhosis,Connecticut,301.0,8.4
